id,name,sex,age,height,weight,team,noc,year,season,city,sport,event_x,medal,event_y,substance,flagged,result,result_100m_mens_london,result_100m_womens_rio,result_100m_womens_london,result_200m_mens_rio,result_200m_mens_london,result_200m_womens_rio,result_200m_womens_london,result_110h_mens_rio,result_110h_mens_london,result_100h_womens_rio,result_100h_womens_london,result_3000steep_mens_rio,result_3000steep_mens_london,result_3000steep_womens_rio,result_3000steep_womens_london,result_marathon_mens_rio,result_marathon_mens_london,result_marathon_womens_rio,result_marathon_womens_london,result_20km_mens_rio,result_20km_mens_london,result_20km_womens_rio,result_20km_womens_london,result_400m_mens_rio,result_400m_mens_london,result_400m_womens_rio,result_400m_womens_london,result_5000m_mens_rio,result_5000m_mens_london,result_5000m_womens_rio,result_5000m_womens_london,result_800m_mens_rio,result_800m_mens_london,result_800m_womens_rio,result_800m_womens_london,result_discus_mens_rio,result_discus_mens_london,result_discus_womens_rio,result_discus_womens_london
130872,nickiesha wilson,F,25.0,174.0,66.0,Jamaica,JAM,2012,Summer,London,Athletics,Athletics Women's 400 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130872,nickiesha wilson,F,30.0,174.0,66.0,Jamaica,JAM,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130981,charlotte wingfield,F,21.0,173.0,69.0,Malta,MLT,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131006,rudy winkler,M,21.0,188.0,109.0,United States,USA,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Hammer Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131031,christopher winter,M,30.0,188.0,75.0,Canada,CAN,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 3,000 metres Steeplechase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131118,toea wisil,F,24.0,168.0,63.0,Papua New Guinea,PNG,2012,Summer,London,Athletics,Athletics Women's 100 metres,,,,,,,,11.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131118,toea wisil,F,24.0,168.0,63.0,Papua New Guinea,PNG,2012,Summer,London,Athletics,Athletics Women's 100 metres,,,,,,,,11.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131118,toea wisil,F,28.0,168.0,63.0,Papua New Guinea,PNG,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,,,,,,,,11.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131118,toea wisil,F,28.0,168.0,63.0,Papua New Guinea,PNG,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,,,,,,,,11.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131193,anita wodarczyk,F,26.0,178.0,95.0,Poland,POL,2012,Summer,London,Athletics,Athletics Women's Hammer Throw,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131193,anita wodarczyk,F,30.0,178.0,95.0,Poland,POL,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Hammer Throw,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131204,natasha wodak,F,34.0,160.0,47.0,Canada,CAN,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 10,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131238,charlene woitha,F,22.0,178.0,77.0,Germany,GER,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Hammer Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131246,pawe wojciechowski,M,23.0,190.0,85.0,Poland,POL,2012,Summer,London,Athletics,Athletics Men's Pole Vault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131246,pawe wojciechowski,M,27.0,190.0,85.0,Poland,POL,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Pole Vault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131281,dawit arega,M,21.0,180.0,64.0,Ethiopia,ETH,2012,Summer,London,Athletics,"Athletics Men's 1,500 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131281,dawit arega,M,25.0,180.0,64.0,Ethiopia,ETH,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 1,500 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131457,woo hyeok,M,20.0,187.0,70.0,South Korea,KOR,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's High Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131556,claire tallent,F,31.0,163.0,50.0,Australia,AUS,2012,Summer,London,Athletics,Athletics Women's 20 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131635,aman fete,M,28.0,183.0,68.0,Ethiopia,ETH,2012,Summer,London,Athletics,"Athletics Men's 1,500 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131682,alex wright,M,25.0,175.0,62.0,Ireland,IRL,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 20 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,1:25:25,,,,,,,,,,,,,,,,,,,
131682,alex wright,M,25.0,175.0,62.0,Ireland,IRL,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131759,julian wruck,M,21.0,198.0,116.0,Australia,AUS,2012,Summer,London,Athletics,Athletics Men's Discus Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.08,,
131820,wu shuijiao,F,25.0,161.0,53.0,China,CHN,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131924,patrycja wyciszkiewicz,F,18.0,173.0,58.0,Poland,POL,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131924,patrycja wyciszkiewicz,F,22.0,173.0,58.0,Poland,POL,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131924,patrycja wyciszkiewicz,F,22.0,173.0,58.0,Poland,POL,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131928,dylan wykes,M,29.0,187.0,68.0,Canada,CAN,2012,Summer,London,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,,2:15:26,,,,,,,,,,,,,,,,,,,,,,
132021,xie limei,F,26.0,175.0,60.0,China,CHN,2012,Summer,London,Athletics,Athletics Women's Triple Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132022,xie wenjun,M,22.0,190.0,87.0,China,CHN,2012,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132022,xie wenjun,M,26.0,190.0,87.0,China,CHN,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132027,xie zhenye,M,18.0,184.0,78.0,China,CHN,2012,Summer,London,Athletics,Athletics Men's 200 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132027,xie zhenye,M,22.0,184.0,78.0,China,CHN,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132027,xie zhenye,M,22.0,184.0,78.0,China,CHN,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132087,xu xiaolong,M,23.0,185.0,70.0,China,CHN,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132111,xue changrui,M,25.0,188.0,75.0,China,CHN,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Pole Vault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132177,mohammad yahiya,M,21.0,177.0,69.0,India,IND,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132177,mohammad yahiya,M,21.0,177.0,69.0,India,IND,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132179,ingrid narvaez,F,18.0,,48.0,Nicaragua,NCA,2012,Summer,London,Athletics,Athletics Women's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.55,,,,,,,,,,,,
132197,irina yakoltsevich,F,23.0,166.0,60.0,Belarus,BLR,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Pole Vault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132199,dmytro yakovenko,M,23.0,192.0,70.0,Ukraine,UKR,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's High Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132202,olha yakovenko,F,25.0,159.0,46.0,Ukraine,UKR,2012,Summer,London,Athletics,Athletics Women's 20 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132276,ryota yamagata,M,20.0,177.0,70.0,Japan,JPN,2012,Summer,London,Athletics,Athletics Men's 100 metres,,,,,,10.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132276,ryota yamagata,M,20.0,177.0,70.0,Japan,JPN,2012,Summer,London,Athletics,Athletics Men's 100 metres,,,,,,10.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132276,ryota yamagata,M,20.0,177.0,70.0,Japan,JPN,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132276,ryota yamagata,M,24.0,177.0,70.0,Japan,JPN,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,,,,,,10.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132276,ryota yamagata,M,24.0,177.0,70.0,Japan,JPN,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,,,,,,10.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132276,ryota yamagata,M,24.0,177.0,70.0,Japan,JPN,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132316,ryo yamamoto,M,28.0,173.0,60.0,Japan,JPN,2012,Summer,London,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,,2:18:34,,,,,,,,,,,,,,,,,,,,,,
132322,seito yamamoto,M,20.0,181.0,70.0,Japan,JPN,2012,Summer,London,Athletics,Athletics Men's Pole Vault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132322,seito yamamoto,M,24.0,181.0,70.0,Japan,JPN,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Pole Vault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132367,kohei yamashita,M,21.0,179.0,69.0,Japan,JPN,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132380,mara yamauchi,F,38.0,162.0,51.0,Great Britain,GBR,2012,Summer,London,Athletics,Athletics Women's Marathon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132397,yuki yamazaki,M,28.0,178.0,62.0,Japan,JPN,2012,Summer,London,Athletics,Athletics Men's 50 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132460,enzo jhonson,M,30.0,174.0,63.0,Chile,CHI,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132564,yang yansheng,M,24.0,190.0,75.0,China,CHN,2012,Summer,London,Athletics,Athletics Men's Pole Vault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132588,nevin yant,F,26.0,168.0,60.0,Turkey,TUR,2012,Summer,London,Athletics,Athletics Women's 100 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132611,olena yanovska,F,26.0,171.0,62.0,Ukraine,UKR,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132622,yao jie,M,25.0,188.0,85.0,China,CHN,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Pole Vault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132637,jin yap,M,21.0,178.0,66.0,Singapore,SGP,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132640,yaqoob yaqoob,M,20.0,175.0,65.0,Bahrain,BRN,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 200 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132649,nolie yarigo,F,30.0,168.0,56.0,Benin,BEN,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132656,hanna yaroshchuk,F,22.0,176.0,57.0,Ukraine,UKR,2012,Summer,London,Athletics,Athletics Women's 400 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132656,hanna yaroshchuk,F,22.0,176.0,57.0,Ukraine,UKR,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132707,anastasiya yatsevich,F,27.0,158.0,48.0,Belarus,BLR,2012,Summer,London,Athletics,Athletics Women's 20 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132707,anastasiya yatsevich,F,31.0,158.0,48.0,Belarus,BLR,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132726,wataru yazawa,M,25.0,178.0,62.0,Japan,JPN,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132776,julius yego,M,23.0,175.0,94.0,Kenya,KEN,2012,Summer,London,Athletics,Athletics Men's Javelin Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132776,julius yego,M,27.0,175.0,94.0,Kenya,KEN,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Javelin Throw,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132852,foo yeo,M,25.0,171.0,64.0,Singapore,SGP,2012,Summer,London,Athletics,Athletics Men's 100 metres,,,,,,10.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132852,foo yeo,M,25.0,171.0,64.0,Singapore,SGP,2012,Summer,London,Athletics,Athletics Men's 100 metres,,,,,,10.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132898,igor yerokhin,M,26.0,166.0,56.0,Russia,RUS,2012,Summer,London,Athletics,Athletics Men's 50 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132909,ababel birhane,F,25.0,165.0,54.0,Ethiopia,ETH,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 5,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132984,yin anna,F,20.0,165.0,47.0,China,CHN,2012,Summer,London,Athletics,"Athletics Women's 3,000 metres Steeplechase",,Steeplechase,EPO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133001,"yiu ""christy""",F,28.0,155.0,45.0,Hong Kong,HKG,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133037,masato yokota,M,24.0,177.0,63.0,Japan,JPN,2012,Summer,London,Athletics,Athletics Men's 800 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:48.48,,,,,,
133142,mika yoshikawa,F,27.0,155.0,39.0,Japan,JPN,2012,Summer,London,Athletics,"Athletics Women's 5,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:16.77,,,,,,,,
133142,mika yoshikawa,F,27.0,155.0,39.0,Japan,JPN,2012,Summer,London,Athletics,"Athletics Women's 10,000 metres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133211,isiah young,M,22.0,180.0,79.0,United States,USA,2012,Summer,London,Athletics,Athletics Men's 200 metres,,,,,,,,,,20.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133211,isiah young,M,22.0,180.0,79.0,United States,USA,2012,Summer,London,Athletics,Athletics Men's 200 metres,,,,,,,,,,20.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133213,jason young,M,31.0,185.0,118.0,United States,USA,2012,Summer,London,Athletics,Athletics Men's Discus Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.18,,
133252,abdalla yousif,M,19.0,177.0,65.0,Sudan,SUD,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 3,000 metres Steeplechase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133253,rabah yousif,M,25.0,184.0,71.0,Sudan,SUD,2012,Summer,London,Athletics,Athletics Men's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.13,,,,,,,,,,,,,,
133253,rabah yousif,M,25.0,184.0,71.0,Sudan,SUD,2012,Summer,London,Athletics,Athletics Men's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.46,,,,,,,,,,,,,,
133277,kamia yousufi,F,20.0,165.0,55.0,Afghanistan,AFG,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133372,yu wei,M,28.0,180.0,55.0,China,CHN,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133399,yuan qiqi,F,20.0,155.0,50.0,China,CHN,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133399,yuan qiqi,F,20.0,155.0,50.0,China,CHN,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133423,yue chao,F,25.0,165.0,50.0,China,CHN,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133489,yun hyun,M,22.0,193.0,75.0,South Korea,KOR,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's High Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133512,denys yurchenko,M,34.0,175.0,75.0,Ukraine,UKR,2012,Summer,London,Athletics,Athletics Men's Pole Vault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133521,paolo caldern,M,20.0,169.0,62.0,Peru,PER,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 20 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133528,rachel yurkovich,F,25.0,180.0,70.0,United States,USA,2012,Summer,London,Athletics,Athletics Women's Javelin Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133675,aleksey zagorny,M,34.0,197.0,130.0,Russia,RUS,2012,Summer,London,Athletics,Athletics Men's Hammer Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133682,anne zagr,F,22.0,176.0,68.0,Belgium,BEL,2012,Summer,London,Athletics,Athletics Women's 100 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133682,anne zagr,F,26.0,176.0,68.0,Belgium,BEL,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133698,abdul zahiri,M,24.0,175.0,68.0,Afghanistan,AFG,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133835,karol zalewski,M,22.0,189.0,96.0,Poland,POL,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 200 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133836,krystian zalewski,M,27.0,185.0,68.0,Poland,POL,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 3,000 metres Steeplechase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133843,antonn alsk,M,31.0,200.0,124.0,Czech Republic,CZE,2012,Summer,London,Athletics,Athletics Men's Shot Put,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133859,anthony cruz,M,18.0,184.0,72.0,Colombia,COL,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133871,ernesto zamora,M,33.0,180.0,63.0,Uruguay,URU,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,2:18:36,,,,,,,,,,,,,,,,,,,,,,,
133940,perennes milama,F,25.0,156.0,53.0,Gabon,GAB,2012,Summer,London,Athletics,Athletics Women's 100 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133940,perennes milama,F,29.0,156.0,53.0,Gabon,GAB,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133944,hugues zango,M,23.0,180.0,78.0,Burkina Faso,BUR,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133991,despina zapounidou,F,26.0,167.0,53.0,Greece,GRE,2012,Summer,London,Athletics,Athletics Women's 20 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:35:19,,,,,,,,,,,,,,,,
134034,yuliya zaripova,F,26.0,175.0,70.0,Russia,RUS,2012,Summer,London,Athletics,"Athletics Women's 3,000 metres Steeplechase",Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134078,ilunga mande,M,29.0,171.0,65.0,Congo (Kinshasa),COD,2012,Summer,London,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134139,sergey zaykov,M,24.0,190.0,76.0,Kazakhstan,KAZ,2012,Summer,London,Athletics,Athletics Men's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134146,ivan zaytsev,M,23.0,192.0,95.0,Uzbekistan,UZB,2012,Summer,London,Athletics,Athletics Men's Javelin Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134146,ivan zaytsev,M,27.0,192.0,95.0,Uzbekistan,UZB,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Javelin Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134160,noemi zbren,F,18.0,177.0,65.0,Switzerland,SUI,2012,Summer,London,Athletics,Athletics Women's 100 metres Hurdles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134284,jessica zelinka,F,30.0,176.0,63.0,Canada,CAN,2012,Summer,London,Athletics,Athletics Women's 100 metres Hurdles,,,,,,,,,,,,,,,,12.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134284,jessica zelinka,F,30.0,176.0,63.0,Canada,CAN,2012,Summer,London,Athletics,Athletics Women's 100 metres Hurdles,,,,,,,,,,,,,,,,12.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134284,jessica zelinka,F,30.0,176.0,63.0,Canada,CAN,2012,Summer,London,Athletics,Athletics Women's 100 metres Hurdles,,,,,,,,,,,,,,,,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134284,jessica zelinka,F,30.0,176.0,63.0,Canada,CAN,2012,Summer,London,Athletics,Athletics Women's Heptathlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134320,zohar zemiro,M,35.0,171.0,57.0,Israel,ISR,2012,Summer,London,Athletics,Athletics Men's Marathon,,,,,,,,,,,,,,,,,,,,,,2:34:59,,,,,,,,,,,,,,,,,,,,,,
134325,olha zemliak,F,22.0,165.0,57.0,Ukraine,UKR,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134325,olha zemliak,F,26.0,165.0,57.0,Ukraine,UKR,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134325,olha zemliak,F,26.0,165.0,57.0,Ukraine,UKR,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134358,omar lon,M,35.0,175.0,70.0,Mexico,MEX,2012,Summer,London,Athletics,Athletics Men's 50 kilometres Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
